model,feature,importance
XGBoost,morgan_835,0.002832
XGBoost,protonated_rdkit_fr_NH1,0.002821
XGBoost,morgan_399,0.002721
XGBoost,delta_mordred_ATS5dv,0.002701
XGBoost,delta_mordred_WPSA4,0.002425
XGBoost,delta_rdkit_SlogP_VSA6,0.002412
XGBoost,delta_mordred_ATSC3se,0.002328
XGBoost,neutral_mordred_MATS1d,0.0023
XGBoost,neutral_mordred_SlogP_VSA4,0.002275
XGBoost,protonated_rdkit_fr_Al_COO,0.002252
XGBoost,morgan_927,0.002252
XGBoost,protonated_mordred_nHBAcc,0.002218
XGBoost,morgan_132,0.002197
XGBoost,neutral_mordred_GATS6d,0.002
XGBoost,delta_mordred_ATS7s,0.001953
XGBoost,neutral_mordred_Xpc-6dv,0.001865
XGBoost,maccs_22,0.00178
XGBoost,protonated_mordred_SlogP_VSA1,0.001764
XGBoost,morgan_283,0.001667
XGBoost,delta_mordred_ATS3s,0.001644
XGBoost,delta_mordred_MATS8pe,0.001551
XGBoost,delta_mordred_GATS5dv,0.001511
XGBoost,delta_mordred_DPSA4,0.001502
XGBoost,morgan_218,0.001501
XGBoost,neutral_mordred_ATSC6d,0.001489
XGBoost,neutral_mordred_SRW03,0.001487
XGBoost,protonated_mordred_ATSC5i,0.001465
XGBoost,morgan_377,0.001465
XGBoost,delta_mordred_GRAVp,0.001414
XGBoost,protonated_mordred_MOMI-Z,0.001407
XGBoost,protonated_pm7_dipole_debye,0.001365
XGBoost,morgan_141,0.001294
LightGBM,delta_pm7_cosmo_area,279.2
LightGBM,delta_mordred_ATSC2c,266.0
LightGBM,protonated_pm7_HOMO_LUMO_gap_eV,206.2
LightGBM,delta_pm7_total_energy_eV,197.8
LightGBM,delta_pm7_HOMO_LUMO_gap_eV,184.2
LightGBM,delta_mordred_GATS2c,178.6
LightGBM,delta_mordred_ATSC5c,171.4
LightGBM,protonated_mordred_BCUTs-1l,146.0
LightGBM,delta_mordred_PBF,145.4
LightGBM,delta_mordred_MATS8s,136.2
LightGBM,delta_mordred_ATSC2s,125.6
LightGBM,delta_pm7_HOF_kcalmol,121.6
LightGBM,protonated_mordred_ATSC3se,105.8
LightGBM,delta_mordred_ATS3dv,101.2
LightGBM,delta_mordred_GRAVHp,95.6
LightGBM,delta_pm7_LUMO_eV,93.6
LightGBM,delta_mordred_MATS8are,77.2
LightGBM,delta_mordred_ATSC3d,76.6
LightGBM,delta_rdkit_VSA_EState2,75.0
LightGBM,delta_mordred_PPSA4,72.4
LightGBM,delta_mordred_ATS8m,61.6
LightGBM,delta_mordred_ATS8s,61.0
LightGBM,protonated_pm7_LUMO_eV,60.8
LightGBM,delta_mordred_ATSC5i,51.6
LightGBM,delta_mordred_GATS5dv,51.2
LightGBM,protonated_mordred_ATS0Z,48.8
LightGBM,delta_mordred_ATS1m,48.2
LightGBM,delta_mordred_ATS7s,43.6
LightGBM,delta_mordred_ATSC3se,43.2
LightGBM,delta_mordred_ATS8dv,41.6
LightGBM,delta_mordred_GRAVp,41.2
LightGBM,protonated_mordred_MOMI-Z,41.0
LightGBM,neutral_mordred_MATS1d,40.6
LightGBM,delta_mordred_ATSC8c,39.2
LightGBM,neutral_mordred_GATS6d,38.8
LightGBM,delta_mordred_GATS8pe,38.8
LightGBM,neutral_mordred_ATSC0m,38.0
LightGBM,protonated_mordred_ATSC3Z,36.8
LightGBM,delta_mordred_GATS3c,36.6
LightGBM,neutral_mordred_Xpc-6dv,35.2
LightGBM,protonated_pm7_dipole_debye,35.0
LightGBM,delta_mordred_WPSA4,35.0
LightGBM,delta_mordred_MOMI-Y,34.8
LightGBM,delta_mordred_MATS8c,33.6
LightGBM,delta_rdkit_VSA_EState1,33.4
LightGBM,delta_mordred_VSA_EState8,31.0
LightGBM,delta_mordred_ATS6s,30.6
LightGBM,delta_mordred_DPSA4,30.6
LightGBM,protonated_mordred_GATS3dv,30.4
LightGBM,delta_mordred_VSA_EState1,30.2
LightGBM,delta_mordred_ATSC3s,30.0
LightGBM,protonated_rdkit_SlogP_VSA1,29.8
LightGBM,protonated_mordred_ATSC5i,29.6
LightGBM,delta_pm7_dipole_debye,28.8
LightGBM,delta_mordred_ATS8i,28.8
LightGBM,delta_mordred_PNSA1,28.8
LightGBM,neutral_mordred_ATSC6d,28.6
LightGBM,delta_mordred_VSA_EState2,24.4
LightGBM,delta_mordred_ATS3s,23.4
LightGBM,delta_mordred_PEOE_VSA9,22.6
LightGBM,protonated_rdkit_fr_NH1,22.2
LightGBM,neutral_mordred_AATSC5v,22.2
LightGBM,delta_mordred_ATS8v,22.0
LightGBM,delta_mordred_MATS8pe,21.6
LightGBM,delta_mordred_GATS8are,21.2
LightGBM,delta_mordred_ATS5m,20.8
LightGBM,delta_mordred_ATS6are,20.4
LightGBM,protonated_mordred_PEOE_VSA11,20.0
LightGBM,protonated_mordred_ATSC3pe,19.8
LightGBM,delta_rdkit_PEOE_VSA8,19.0
LightGBM,delta_mordred_MIC1,18.4
LightGBM,protonated_mordred_EState_VSA3,16.4
LightGBM,delta_mordred_GATS8m,16.0
LightGBM,neutral_mordred_Xch-4d,15.6
LightGBM,neutral_pm7_dipole_x,15.0
LightGBM,protonated_mordred_Xch-4d,14.2
LightGBM,protonated_mordred_MAXsssN,14.2
LightGBM,morgan_899,14.0
LightGBM,protonated_mordred_AATSC3Z,14.0
LightGBM,delta_mordred_ATS5v,13.4
LightGBM,protonated_rdkit_NumHDonors,13.2
LightGBM,neutral_mordred_MATS8p,12.4
LightGBM,morgan_283,12.2
LightGBM,delta_mordred_ATS5dv,12.0
LightGBM,delta_rdkit_PEOE_VSA10,11.4
LightGBM,protonated_mordred_MINssNH2,11.2
LightGBM,protonated_mordred_SlogP_VSA1,10.6
LightGBM,neutral_mordred_SlogP_VSA4,9.4
LightGBM,delta_mordred_PEOE_VSA10,8.6
LightGBM,delta_mordred_SlogP_VSA2,8.2
LightGBM,protonated_mordred_nHBAcc,7.8
LightGBM,protonated_mordred_MAXssNH2,7.4
LightGBM,protonated_rdkit_PEOE_VSA3,7.0
LightGBM,morgan_114,6.6
LightGBM,protonated_rdkit_PEOE_VSA2,6.6
LightGBM,maccs_95,6.4
LightGBM,protonated_mordred_StsC,6.2
LightGBM,delta_mordred_SMR_VSA3,6.0
LightGBM,delta_mordred_ATS1Z,4.8
LightGBM,protonated_mordred_MINssO,4.8
CatBoost,protonated_pm7_HOMO_LUMO_gap_eV,9.613909
CatBoost,delta_pm7_total_energy_eV,4.717902
CatBoost,delta_pm7_cosmo_area,4.571233
CatBoost,delta_mordred_ATS3dv,3.696566
CatBoost,delta_pm7_HOMO_LUMO_gap_eV,3.660885
CatBoost,delta_mordred_ATSC5c,3.622108
CatBoost,delta_mordred_ATSC2c,3.296487
CatBoost,delta_pm7_HOF_kcalmol,3.244324
CatBoost,delta_mordred_GATS2c,2.678097
CatBoost,protonated_mordred_BCUTs-1l,2.581409
CatBoost,protonated_mordred_ATSC3se,1.92551
CatBoost,delta_mordred_ATSC2s,1.84563
CatBoost,delta_rdkit_VSA_EState2,1.808946
CatBoost,delta_mordred_ATS8dv,1.701332
CatBoost,delta_mordred_GRAVHp,1.682992
CatBoost,delta_mordred_PBF,1.664716
CatBoost,delta_mordred_MATS8s,1.494418
CatBoost,delta_mordred_ATSC3d,1.473916
CatBoost,delta_mordred_MATS8are,1.40105
CatBoost,delta_mordred_VSA_EState1,1.235251
CatBoost,delta_mordred_ATS8s,1.220682
CatBoost,delta_pm7_LUMO_eV,1.215633
CatBoost,delta_mordred_PPSA4,1.149949
CatBoost,protonated_mordred_MINssNH2,1.072606
CatBoost,protonated_pm7_LUMO_eV,1.07068
CatBoost,delta_rdkit_VSA_EState1,0.993655
CatBoost,delta_mordred_ATS1m,0.956151
CatBoost,delta_mordred_ATS8m,0.94275
CatBoost,neutral_mordred_Xch-4d,0.84297
CatBoost,morgan_283,0.820993
CatBoost,delta_mordred_ATSC3se,0.816193
CatBoost,delta_mordred_MOMI-Y,0.79022
CatBoost,neutral_mordred_ATSC0m,0.788815
CatBoost,delta_mordred_PEOE_VSA9,0.758235
CatBoost,protonated_rdkit_fr_NH1,0.745727
CatBoost,delta_mordred_GATS8pe,0.697058
CatBoost,delta_mordred_WPSA4,0.677404
CatBoost,neutral_mordred_ATSC6d,0.676813
CatBoost,protonated_mordred_ATSC3pe,0.609419
CatBoost,delta_mordred_GATS5dv,0.572759
CatBoost,delta_mordred_ATS7s,0.56992
CatBoost,protonated_mordred_Xch-4d,0.561576
CatBoost,delta_pm7_dipole_debye,0.544572
CatBoost,protonated_mordred_MOMI-Z,0.544447
CatBoost,delta_mordred_VSA_EState2,0.540935
CatBoost,neutral_mordred_MATS1d,0.539066
CatBoost,protonated_mordred_ATS0Z,0.530686
CatBoost,protonated_pm7_dipole_debye,0.5303
CatBoost,delta_mordred_ATSC5i,0.509341
CatBoost,delta_mordred_PNSA1,0.497743
CatBoost,delta_mordred_ATS8i,0.481148
CatBoost,delta_mordred_ATS6s,0.467016
CatBoost,neutral_mordred_Xpc-6dv,0.445826
CatBoost,delta_mordred_DPSA4,0.42908
CatBoost,delta_mordred_GATS8are,0.420979
CatBoost,protonated_mordred_MAXssNH2,0.418885
CatBoost,protonated_mordred_PEOE_VSA11,0.415775
CatBoost,protonated_mordred_ATSC3Z,0.402087
CatBoost,morgan_899,0.387
CatBoost,delta_mordred_GRAVp,0.379875
CatBoost,delta_mordred_VSA_EState8,0.378858
CatBoost,delta_mordred_MIC1,0.372263
CatBoost,delta_mordred_ATS6are,0.368098
CatBoost,delta_mordred_ATSC8c,0.347039
CatBoost,protonated_mordred_ATSC5i,0.340883
CatBoost,neutral_mordred_GATS6d,0.340683
CatBoost,delta_mordred_NaaNH,0.327228
CatBoost,neutral_mordred_SlogP_VSA4,0.324861
CatBoost,protonated_rdkit_SlogP_VSA1,0.317605
CatBoost,protonated_mordred_MINssO,0.307105
CatBoost,delta_mordred_MATS8c,0.301398
CatBoost,delta_rdkit_fr_Nhpyrrole,0.301219
CatBoost,delta_mordred_ATS3s,0.299801
CatBoost,delta_mordred_GATS3c,0.296934
CatBoost,delta_mordred_SlogP_VSA2,0.275614
CatBoost,delta_mordred_ATS5dv,0.260983
CatBoost,delta_mordred_MATS8pe,0.255867
CatBoost,protonated_rdkit_fr_Al_COO,0.254869
CatBoost,protonated_mordred_StsC,0.239761
CatBoost,delta_mordred_PEOE_VSA10,0.232518
CatBoost,protonated_mordred_MAXsssN,0.232055
CatBoost,morgan_1,0.231915
CatBoost,delta_mordred_SddssS,0.224099
CatBoost,neutral_mordred_AATSC5v,0.222514
CatBoost,delta_rdkit_PEOE_VSA10,0.220543
CatBoost,delta_mordred_ATSC3s,0.217061
CatBoost,protonated_mordred_EState_VSA3,0.214441
CatBoost,protonated_mordred_GATS3dv,0.208897
CatBoost,delta_mordred_ATS5v,0.205885
CatBoost,morgan_379,0.198754
CatBoost,delta_mordred_ATS5m,0.197726
CatBoost,delta_mordred_ATS1Z,0.173821
CatBoost,protonated_rdkit_PEOE_VSA3,0.171742
CatBoost,neutral_pm7_dipole_x,0.165882
CatBoost,maccs_95,0.164885
CatBoost,delta_mordred_GATS8m,0.162274
CatBoost,protonated_rdkit_PEOE_VSA2,0.161716
CatBoost,delta_mordred_SMR_VSA3,0.153733
CatBoost,delta_rdkit_PEOE_VSA8,0.153053
CatBoost,delta_rdkit_fr_priamide,0.152846
