maccs_38,maccs_45,maccs_48,maccs_50,maccs_53,maccs_62,maccs_65,maccs_72,maccs_76,maccs_80,maccs_81,maccs_85,maccs_89,maccs_99,maccs_112,maccs_113,maccs_124,maccs_142,maccs_157,morgan_4,morgan_7,morgan_94,morgan_102,morgan_104,morgan_111,morgan_112,morgan_140,morgan_175,morgan_179,morgan_314,morgan_360,morgan_394,morgan_404,morgan_440,morgan_449,morgan_487,morgan_562,morgan_563,morgan_574,morgan_598,morgan_609,morgan_622,morgan_693,morgan_729,morgan_781,morgan_841,morgan_842,morgan_843,morgan_860,morgan_890,morgan_927,morgan_939,morgan_946,morgan_950,morgan_980,morgan_1005,morgan_1022,neutral_rdkit_PEOE_VSA8,neutral_rdkit_SMR_VSA2,neutral_rdkit_fr_C_S,neutral_rdkit_fr_methoxy,protonated_rdkit_MinPartialCharge,protonated_rdkit_MaxAbsPartialCharge,protonated_rdkit_PEOE_VSA11,protonated_rdkit_PEOE_VSA7,protonated_rdkit_SlogP_VSA12,protonated_rdkit_fr_Al_OH,protonated_rdkit_fr_Al_OH_noTert,protonated_rdkit_fr_Ar_OH,protonated_rdkit_fr_NH1,protonated_rdkit_fr_methoxy,neutral_pm7_LUMO_eV,neutral_pm7_dipole_debye,protonated_pm7_LUMO_eV,protonated_pm7_HOMO_LUMO_gap_eV,protonated_pm7_dipole_debye,neutral_mordred_MATS3dv,neutral_mordred_MATS4d,neutral_mordred_MATS1s,neutral_mordred_MATS8s,neutral_mordred_MATS4v,neutral_mordred_MATS1are,neutral_mordred_GATS1d,neutral_mordred_GATS2m,neutral_mordred_GATS2v,neutral_mordred_RNCS,neutral_mordred_TPSA,neutral_mordred_NaasN,neutral_mordred_NsssP,neutral_mordred_SdO,neutral_mordred_SsSH,neutral_mordred_SssS,neutral_mordred_SddssS,neutral_mordred_MINtsC,neutral_mordred_MINtN,neutral_mordred_BIC3,neutral_mordred_MIC0,neutral_mordred_MDEO-22,protonated_mordred_nBase,protonated_mordred_VR2_A,protonated_mordred_AATS1p,protonated_mordred_ATSC0c,protonated_mordred_ATSC3Z,protonated_mordred_ATSC5i,protonated_mordred_ATSC7i,protonated_mordred_AATSC3Z,protonated_mordred_MATS8c,protonated_mordred_GATS4c,protonated_mordred_BCUTc-1l,protonated_mordred_BCUTdv-1l,protonated_mordred_BCUTs-1l,protonated_mordred_BCUTi-1h,protonated_mordred_PPSA4,protonated_mordred_NtsC,protonated_mordred_NdsssP,protonated_mordred_MAXsssCH,protonated_mordred_n6AHRing,protonated_mordred_nFHRing,protonated_mordred_SRW09,maccs_34,maccs_52,maccs_110,morgan_106,morgan_120,morgan_123,morgan_131,morgan_184,morgan_286,morgan_575,morgan_715,morgan_740,morgan_790,neutral_rdkit_MinEStateIndex,neutral_rdkit_Kappa3,protonated_rdkit_fr_pyridine,neutral_mordred_nBase,neutral_mordred_AATSC2Z,neutral_mordred_GATS2s,neutral_mordred_MDEN-33,protonated_mordred_MATS2c,protonated_mordred_BCUTc-1h,protonated_mordred_NdO,protonated_mordred_MINdsCH,maccs_152,morgan_323,morgan_645,protonated_rdkit_PEOE_VSA13,neutral_mordred_ATSC1s,neutral_mordred_n8FAHRing,protonated_mordred_MINdssC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,-0.2829624513080645,0.2985961898392549,0.0,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.534,2.606,-6.029,10.211,1.371,-2.272987468111174e-17,-0.2646808510638297,0.030027117436313634,0.159040308416104,-0.35459311302337365,0.006971070059253723,1.027995520716685,1.1535049215192097,1.3830161105538619,53.72169880482406,34.164284217962326,0.0,0.0,10.967592592592592,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.5534907502265787,10.545735748920976,0.4999999999999999,1.0,3.1664212677182517,1.7660375542999998,0.610344917799,67.57894736842104,-8.498782092189499,0.0,1.7783933518005537,-0.0113474204483487,1.7674824672888854,-0.08199167834426054,1.9000000000000001,1.23235337476509,13.636693313782207,15.717020904440023,0.0,0.0,0.6273148148148147,0.0,0.0,7.932003152361384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162037037037035,0.6617284256502821,0.0,0.0,-1.656565656565657,0.5422749495709257,0.4999999999999999,0.06556297270417139,0.5861589416083347,0.0,1.6579861111111112,1.0,0.0,0.0,5.783244946364939,1.040466392318245,0.0,0.8240740740740742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43000521224276705,0.43000521224276705,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.64,1.252,-5.01,11.677,1.126,-0.484407484407484,-0.24155722326454038,-0.3594100197758733,0.159040308416104,0.03885342590978177,0.07651800107469008,1.6646341463414633,1.0369071513200947,1.0930541107093372,9.602979987475832,6.790937476453861,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.4100805964436783,9.9417389081056,0.4999999999999999,1.0,2.187672642712108,1.4266032536190476,0.46327241715230894,-124.14049586776858,-21.13563159511461,0.0,-2.586260330578512,-0.0113474204483487,1.211285664501045,-0.055387314427078255,0.987188752780441,1.283731088641988,13.626560825424566,19.444319098833535,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749999999999998,5.960000000000001,0.0,0.0,0.7246430103572958,0.9035436227262198,0.4999999999999999,0.09698944281779341,0.40906863156580064,0.0,1.6579861111111112,1.0,0.0,0.0,0.0,-2.7474174855127225,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,0.0,0.0,0.0,-0.39390158420423144,0.39390158420423144,12.393687143226153,6.06636706846161,0.0,0.0,0.0,0.0,1.0,0.0,-0.102,3.609,-5.587,7.950000000000001,1.894,-0.23932525039536104,-0.06660899653979233,-0.3466666666666666,0.159040308416104,0.042009946481707534,-0.22069213267872023,0.8823529411764708,0.9525119376398691,1.0509816479355052,39.673896430395594,47.32037454625804,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.8866483910737346,12.70638769303562,0.4999999999999999,1.0,2.6302302898134937,1.665799581428572,0.5065748990565468,-41.45408163265306,1.8038541733877653,0.0,-1.6581632653061222,-0.0113474204483487,1.340707885465805,-0.2058254150917085,2.7341871462650476,1.5469355539260854,14.548012167984608,24.58747764543742,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106481481481484,0.8918249573003464,1.0,0.0,-0.6929305512301465,0.7594736842105263,0.4999999999999999,0.055449298960232374,0.5376383004964947,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-3.5555555555555554,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.735444336621335,0.0,0.0,0.0,-0.2781102734283256,0.3467174626499523,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.0,0.0,1.357,1.825,-4.076,9.462,2.163,-0.29588417253823684,-0.47241714347403646,-0.1253345137729131,0.159040308416104,0.18962474695026924,0.17085822533779882,0.8598726114649682,0.9823425864104322,0.6015354917013368,0.0,5.32675102261223,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.5344015910052782,11.421596452317612,0.4999999999999999,3.0,3.1393900399140335,1.3758750211111104,0.4506661529511466,-31.73596938775509,-18.815619142422907,8.44321286942914,-0.6222739095638253,-0.0113474204483487,1.7838759528644375,-0.3459547023939197,0.987666008140303,1.4482316531762713,14.559102000025687,22.35770773712558,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8389814814814814,2.7097461338410147,0.0,3.0,1.013449036798473,0.9420782676932526,0.4999999999999999,0.39105337916841465,0.4698715765066745,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.9493979576284117,0.0,1.1412037037037037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4768516998276081,0.4768516998276081,6.041840829147961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,3.642,-4.3,11.245,6.071,-0.029834117355781148,-0.011822660098522064,-0.07045975547631178,0.159040308416104,0.1398911984058484,-0.14506986207776817,1.2,0.9269734187350326,1.2889806008025106,67.39449319325547,109.45482526822667,0.0,0.0,10.139074074074074,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.8955848518829568,15.905812969840522,0.4999999999999999,1.0,2.86286846931059,1.5169334864444446,0.876254523982351,-21.0,2.2712322641115357,0.0,-0.4375,-0.0113474204483487,1.4189834284548142,-0.32074940038553534,1.8388146351137598,1.228909262058923,14.540218685113768,23.700990865976333,0.0,0.0,-0.14351851851851904,0.0,0.0,6.293419278846481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7199074074074072,0.9795771931582414,0.0,1.0,-0.44469248800089256,0.3426371748311505,0.4999999999999999,0.09588303482880207,0.5239799747255982,1.0,1.6579861111111112,0.0,0.0,0.0,0.0,-3.6160130718954244,0.0,-0.6643518518518519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09534396535438,0.0,0.0,0.0,-0.3200886542137379,0.6026894532850149,6.606881964512918,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,1.188,2.592,-4.59,10.34,3.128,-0.2711138819617622,-0.2288961038961039,-0.06207489692481422,0.159040308416104,0.0292833495821768,0.025930794990781398,0.987012987012987,0.8456991659983897,0.6745728157605043,15.813106310327624,45.18240668453624,0.0,0.0,10.446527777777778,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.6993622192704676,15.149296990472537,0.4999999999999999,1.0,2.662306198138556,1.3211408103157898,0.8956229966157789,-24.25,1.4288912517340826,5.16731906845511,-0.7578125,-0.0113474204483487,1.1928939645334629,-0.33827093769403527,0.987814178055405,1.4720517498253225,14.544600560603248,24.347710069082193,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28472222222222165,2.4441692930310404,0.0,0.0,1.4956661603073902,0.49476978675063477,0.4999999999999999,0.43405211472530464,0.7072364411308634,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-2.1825946445060023,0.0,-0.034722222222221655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,-0.4336520778435508,0.4336520778435508,0.0,12.841643245852019,0.0,2.0,0.0,0.0,0.0,0.0,2.602,1.291,-5.399,9.053999999999998,4.044,-0.004524886877828047,-0.016908212560386472,-0.04434915413533837,0.033834586466165405,-0.0028745753590635934,0.07158853389071326,1.375,1.3764506167046138,1.3487072850523028,10.0244226712424,4.862646588078073,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.660334732936376,9.107963155479728,0.4999999999999999,1.0,3.496243384923146,1.5158370547272726,0.5269760407577041,0.08650519031141483,-1.6063353686038562,-3.6674352553588303,0.00102982369418351,0.021658056984178747,1.2774926581696848,-0.1587143278863189,0.9871436103128655,1.3337415502452015,13.626533030409657,19.491883634225864,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697959183673469,9.960000000000003,0.0,0.0,-1.2683918168269879,1.464316529027487,0.4999999999999999,-0.015375006843784095,0.45982186935003644,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.34664830119375584,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,0.0,0.0,-0.28232847083746304,0.3046945214751359,0.0,112.55729575208049,0.0,0.0,0.0,0.0,0.0,0.0,1.034,2.792,-5.224,8.301,3.439,-0.03782066186158253,-0.07041151619464874,0.01738056601655388,0.057979445414000436,0.111717406819903,0.04372301470186367,1.1211160431198477,1.0376181228100472,1.109381309648749,88.14645085755645,25.06778154888524,0.0,0.0,13.950277777777778,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.4804249943874887,8.560524138412704,0.4999999999999999,1.0,6.105705310518252,1.8584799532068965,0.68884232712815,-235.43538625845494,-23.582658875338456,-40.634852482323254,-1.1428902245556065,0.008069545581677487,0.987078376616916,-0.2361861019414788,1.9486309852679464,1.1146616399780802,13.636702133028233,15.979137752779357,0.0,0.0,0.9604745370370369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16708333333333303,1.5898602942218238,0.0,0.0,0.2194159811420604,0.43754877339349313,0.4999999999999999,0.0786643428363797,0.5885878960732992,0.0,1.6579861111111112,1.0,0.0,0.0,0.0,0.6822916666666661,0.0,1.0677777777777782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3398091933296104,0.3398091933296104,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,1.0,0.0,3.023,1.611,-4.01,10.914,6.354,-0.10227420402859003,-0.09043927648578813,-0.13580246913580246,0.159040308416104,0.06666380059152907,0.18493154799449382,1.364341085271318,1.2897176790515175,1.014827270105561,3.9086976882404,2.417360905844104,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.7227788719263857,9.35923501828147,0.4999999999999999,1.0,2.4027855525975945,1.4233789522727276,0.2832341933585205,-49.1398865784499,4.232686345262938,5.833221972921095,-0.909997899600924,-0.0113474204483487,0.6183850493731352,-0.14015447541057957,0.9871324742012567,1.2515777020861598,14.544525749871724,18.48038824126344,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2326388888888888,5.960000000000001,0.0,1.0,-0.6486543759271032,1.0968660968660968,0.4999999999999999,-0.13730951794167723,0.41080217331291896,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.4375,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,-0.14563652690091447,0.28074484916151055,0.0,6.255769183511404,11.761884949391115,0.0,0.0,0.0,1.0,0.0,-0.46,5.08,-5.554,7.529999999999999,6.404,-0.5313515269655621,5.775803116204685e-17,0.13745917831440965,0.159040308416104,0.30552243842184645,-0.025702067627738516,0.9523809523809526,1.9477187033798407,1.2449872542989322,107.41934922356025,0.0,0.0,0.0,0.0,0.0,1.540509259259259,0.0,1.980324074074074,7.795416666666666,0.764992529528152,22.068259629843126,0.4999999999999999,1.0,1.7973430976436735,2.0613093850000004,0.4499230472940957,-16.801652892561982,3.266868334638346,0.0,-1.6801652892561982,-0.0113474204483487,1.2552464952820348,-0.20977888765385214,0.6269753908097891,0.627821243936129,14.563228936538104,17.053963280705073,1.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6111111111111112,3.84,0.0,0.0,-10.154285714285715,0.40997690325503416,0.4999999999999999,0.1654565400298747,0.7495408921583567,0.0,1.6579861111111112,0.0,0.0,0.0,6.069221312792274,2.817493141289437,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16701209112212143,0.20215635915531924,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.384,2.25,-5.093,8.179,6.981,-0.28911564625850333,-0.1795081967213115,-0.025881489634929238,0.28101265822784793,-0.08815015324337237,0.20992694017268557,0.6997505345687811,0.8542915025899294,0.9610986587445862,23.664537565933607,8.385889160096362,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.8377099639476885,11.136550050977693,0.4999999999999999,1.0,4.192066538718948,1.844243474583333,0.39604886061996325,-72.82608695652173,-1.5312314526610078,-0.6561433103928831,-1.5831758034026464,0.051949155814021174,1.1278646668520815,-0.3010028519091805,0.9959484475495839,1.4781631507369921,14.690799262581333,18.089459911672243,0.0,0.0,0.6273148148148147,0.0,0.0,6.555356891810665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0220861678004536,1.2327062585805597,0.0,0.0,0.28367210185391983,0.816626753335614,0.4999999999999999,-0.06287532779908939,0.5281975140663682,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.20242194674012756,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25118767818986126,0.2620525738925864,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.042,3.104,-6.009,10.657,3.862,-0.4621848739495798,1.6666666666666667,0.03592814371257485,0.159040308416104,1.5015271858988792,-0.06618287373004393,0.7000000000000001,1.0915703494163478,0.8228628736048422,25.490409732106528,40.41057301893374,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.9030899869919436,13.97304551937694,0.4999999999999999,1.0,2.23606797749979,1.3613370244444445,0.29430214492306606,-33.530864197530875,0.0,0.0,-3.0482603815937157,-0.0113474204483487,0.12679993002595086,-0.1092646963619792,2.781687225641194,1.7773107339025234,14.691548068429196,28.025065488906055,0.0,0.0,0.6273148148148147,0.0,0.0,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.23808863684099968,0.0,0.0,-2.4318181818181817,1.2651061513336963,0.4999999999999999,0.22683007782344355,0.552152797058885,0.0,1.6579861111111112,0.0,0.0,0.0,6.3273200747645415,0.1875,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02934505673498337,0.042117852610888434,0.0,9.239805895964817,9.239805895964817,0.0,0.0,0.0,0.0,0.0,0.486,2.805,-2.93,15.990000000000002,0.578,0.29629629629629634,-0.07270153159723709,-0.5869769628584867,0.159040308416104,-0.08517392622575715,-0.6243257820927715,1.057867049258728,1.2559196077175174,1.2128561840170649,64.9402900550621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.7127263906780551,17.588671790512016,0.4999999999999999,1.0,0.7071067811865476,2.3805869571428566,0.09753451159598521,50.765625,0.0,0.0,5.640625,-0.0113474204483487,1.0327913412804353,0.21965951853685417,0.09770092338773434,1.0368201607436753,11.275636900359812,21.819336294466556,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.7555813953488372,0.0,0.0,-8.31519274376417,0.8260460742830279,0.4999999999999999,0.40795852531980564,0.7803404814631457,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.4194171495758801,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.866406659058566,0.0,0.0,0.0,-0.2168363424848586,0.2168363424848586,12.393687143226153,21.99631096641096,15.929943897949348,0.0,0.0,0.0,1.0,0.0,-0.687,2.157,-6.129,7.928000000000001,9.442,-0.15575963997127795,-0.0466666666666665,0.10188202338216941,0.159040308416104,0.1354862160612027,0.027734111834718456,0.9999999999999999,0.6384983700971809,0.811836005023405,39.541962834738435,26.03476303019712,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.9086181061280522,36.27962592209047,0.4999999999999999,1.0,2.6302302898134937,2.092562461666667,0.2869754490299698,-170.27083333333334,1.4110113067172587,0.0,-8.108134920634921,-0.0113474204483487,1.3031251521907319,-0.2077150233501824,0.25601766776778634,1.0438599163954148,14.547831909095018,17.804085060704807,0.0,0.0,0.6273148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0231481481481484,1.2743025994170076,1.0,0.0,-1.048553719008264,1.265139315457652,0.4999999999999999,0.1031643162650259,0.5329350463775491,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,0.4410774410774419,0.0,0.1235185185185188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,0.0,-0.36975567321206504,0.36975567321206504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399,1.516,-4.289,10.509,6.296,-0.13793103448275865,-0.04761904761904775,-0.014084507042253459,0.159040308416104,-0.10365168061161743,-0.004774511653320688,1.1666666666666663,1.3267861753291093,1.1648176510715083,44.080359610886056,37.64383701984583,0.0,0.0,0.0,0.0,0.0,0.0,1.9666468253968254,8.093993764172335,0.6587226335869126,14.36870419050138,0.4999999999999999,1.0,2.449489742783178,1.3941111925,0.5206106420964448,-41.16015625,2.203586926464505,0.0,-1.0553886217948718,-0.0113474204483487,0.9262770723411652,-0.4024872357407047,1.826750061609839,1.3259837580378064,14.540211623563842,23.690581492125286,0.0,0.0,0.6273148148148147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.9536924762600438,0.0,1.0,-1.9314285714285713,1.6373239436619718,0.4999999999999999,0.01934107206410145,0.4835643752123354,0.0,1.6579861111111112,0.0,0.0,0.0,0.0,-0.09999999999999958,0.0,0.1235185185185188
